id,margin,reagan,mondale,hall,other,hex_color
56009,57.77%, 78.31%, 20.54%,-,1.15%,c70234
56011,66.67%, 83.01%, 16.34%,-,0.65%,d30129
56013,42.26%, 70.61%, 28.35%,-,1.04%,b40248
56015,46.53%, 72.84%, 26.31%,-,0.85%,b90243
56017,48.03%, 73.43%, 25.40%,-,1.17%,bb0240
56019,64.05%, 81.27%, 17.22%,-,1.51%,cf032b
56021,31.00%, 64.93%, 33.93%,-,1.14%,a50256
56023,57.57%, 78.32%, 20.75%,-,0.93%,c70234
56025,41.15%, 69.86%, 28.71%,-,1.43%,b20349
56027,63.21%, 80.79%, 17.59%,-,1.62%,ce042c
56029,59.72%, 79.19%, 19.47%,-,1.35%,c90331
56031,38.37%, 68.28%, 29.90%,-,1.82%,ae044c
56033,33.80%, 66.14%, 32.34%,-,1.52%,a80352
56035,66.24%, 82.47%, 16.24%,-,1.29%,d20329
56037,22.45%, 60.59%, 38.14%,-,1.27%,9a0361
56039,37.40%, 67.85%, 30.45%,-,1.69%,ad044d
56041,51.73%, 75.31%, 23.58%,-,1.11%,c0023c
56043,53.49%, 76.30%, 22.81%,-,0.89%,c2023a
56045,68.18%, 83.59%, 15.41%,-,0.99%,d50227
60010,0%,-,-,-,0.0%,000000
60020,0%,-,-,-,0.0%,000000
60030,0%,-,-,-,0.0%,000000
60040,0%,-,-,-,0.0%,000000
60050,0%,-,-,-,0.0%,000000
66010,0%,-,-,-,0.0%,000000
69085,0%,-,-,-,0.0%,000000
69100,0%,-,-,-,0.0%,000000
69110,0%,-,-,-,0.0%,000000
69120,0%,-,-,-,0.0%,000000
72001,0%,-,-,-,0.0%,000000
72003,0%,-,-,-,0.0%,000000
72005,0%,-,-,-,0.0%,000000
72007,0%,-,-,-,0.0%,000000
72009,0%,-,-,-,0.0%,000000
72011,0%,-,-,-,0.0%,000000
72013,0%,-,-,-,0.0%,000000
72015,0%,-,-,-,0.0%,000000
72017,0%,-,-,-,0.0%,000000
72019,0%,-,-,-,0.0%,000000
72021,0%,-,-,-,0.0%,000000
72023,0%,-,-,-,0.0%,000000
72025,0%,-,-,-,0.0%,000000
72027,0%,-,-,-,0.0%,000000
72029,0%,-,-,-,0.0%,000000
72031,0%,-,-,-,0.0%,000000
72033,0%,-,-,-,0.0%,000000
72035,0%,-,-,-,0.0%,000000
72037,0%,-,-,-,0.0%,000000
72039,0%,-,-,-,0.0%,000000
72041,0%,-,-,-,0.0%,000000
72043,0%,-,-,-,0.0%,000000
72045,0%,-,-,-,0.0%,000000
72047,0%,-,-,-,0.0%,000000
72049,0%,-,-,-,0.0%,000000
72051,0%,-,-,-,0.0%,000000
72053,0%,-,-,-,0.0%,000000
72054,0%,-,-,-,0.0%,000000
72055,0%,-,-,-,0.0%,000000
72057,0%,-,-,-,0.0%,000000
72059,0%,-,-,-,0.0%,000000
72061,0%,-,-,-,0.0%,000000
72063,0%,-,-,-,0.0%,000000
72065,0%,-,-,-,0.0%,000000
72067,0%,-,-,-,0.0%,000000
72069,0%,-,-,-,0.0%,000000
72071,0%,-,-,-,0.0%,000000
72073,0%,-,-,-,0.0%,000000
72075,0%,-,-,-,0.0%,000000
72077,0%,-,-,-,0.0%,000000
72079,0%,-,-,-,0.0%,000000
72081,0%,-,-,-,0.0%,000000
72083,0%,-,-,-,0.0%,000000
72085,0%,-,-,-,0.0%,000000
72087,0%,-,-,-,0.0%,000000
72089,0%,-,-,-,0.0%,000000
72091,0%,-,-,-,0.0%,000000
72093,0%,-,-,-,0.0%,000000
72095,0%,-,-,-,0.0%,000000
72097,0%,-,-,-,0.0%,000000
72099,0%,-,-,-,0.0%,000000
72101,0%,-,-,-,0.0%,000000
72103,0%,-,-,-,0.0%,000000
72105,0%,-,-,-,0.0%,000000
72107,0%,-,-,-,0.0%,000000
72109,0%,-,-,-,0.0%,000000
72111,0%,-,-,-,0.0%,000000
72113,0%,-,-,-,0.0%,000000
72115,0%,-,-,-,0.0%,000000
72117,0%,-,-,-,0.0%,000000
72119,0%,-,-,-,0.0%,000000
72121,0%,-,-,-,0.0%,000000
72123,0%,-,-,-,0.0%,000000
72125,0%,-,-,-,0.0%,000000
72127,0%,-,-,-,0.0%,000000
72129,0%,-,-,-,0.0%,000000
72131,0%,-,-,-,0.0%,000000
72133,0%,-,-,-,0.0%,000000
72135,0%,-,-,-,0.0%,000000
72137,0%,-,-,-,0.0%,000000
72139,0%,-,-,-,0.0%,000000
72141,0%,-,-,-,0.0%,000000
72143,0%,-,-,-,0.0%,000000
72145,0%,-,-,-,0.0%,000000
72147,0%,-,-,-,0.0%,000000
72149,0%,-,-,-,0.0%,000000
72151,0%,-,-,-,0.0%,000000
72153,0%,-,-,-,0.0%,000000
74300,0%,-,-,-,0.0%,000000
78010,0%,-,-,-,0.0%,000000
78020,0%,-,-,-,0.0%,000000
78030,0%,-,-,-,0.0%,000000
