id,margin,harding,cox,other,other2,hex_color
56025,40.39%, 66.20%, 25.81%,0.0%,-,a80041
56027,47.34%, 73.52%, 26.18%,0.3%,-,bb0042
56029,41.71%, 70.53%, 28.82%,0.65%,-,b30149
56031,33.24%, 65.68%, 32.45%,1.87%,-,a70452
56033,33.20%, 60.43%, 27.23%,0.0%,-,9a0045
56035,0%,-,-,0.0%,-,000000
56037,16.39%, 54.14%, 37.75%,0.0%,-,8a0060
56039,0%,-,-,0.0%,-,000000
56041,13.09%, 55.82%, 42.73%,1.45%,-,8e036c
56043,29.14%, 64.31%, 35.16%,0.53%,-,a30159
56045,39.03%, 68.65%, 29.62%,1.73%,-,af044b
60010,0%,-,-,0.0%,-,000000
60020,0%,-,-,0.0%,-,000000
60030,0%,-,-,0.0%,-,000000
60040,0%,-,-,0.0%,-,000000
60050,0%,-,-,0.0%,-,000000
66010,0%,-,-,0.0%,-,000000
69085,0%,-,-,0.0%,-,000000
69100,0%,-,-,0.0%,-,000000
69110,0%,-,-,0.0%,-,000000
69120,0%,-,-,0.0%,-,000000
72001,0%,-,-,0.0%,-,000000
72003,0%,-,-,0.0%,-,000000
72005,0%,-,-,0.0%,-,000000
72007,0%,-,-,0.0%,-,000000
72009,0%,-,-,0.0%,-,000000
72011,0%,-,-,0.0%,-,000000
72013,0%,-,-,0.0%,-,000000
72015,0%,-,-,0.0%,-,000000
72017,0%,-,-,0.0%,-,000000
72019,0%,-,-,0.0%,-,000000
72021,0%,-,-,0.0%,-,000000
72023,0%,-,-,0.0%,-,000000
72025,0%,-,-,0.0%,-,000000
72027,0%,-,-,0.0%,-,000000
72029,0%,-,-,0.0%,-,000000
72031,0%,-,-,0.0%,-,000000
72033,0%,-,-,0.0%,-,000000
72035,0%,-,-,0.0%,-,000000
72037,0%,-,-,0.0%,-,000000
72039,0%,-,-,0.0%,-,000000
72041,0%,-,-,0.0%,-,000000
72043,0%,-,-,0.0%,-,000000
72045,0%,-,-,0.0%,-,000000
72047,0%,-,-,0.0%,-,000000
72049,0%,-,-,0.0%,-,000000
72051,0%,-,-,0.0%,-,000000
72053,0%,-,-,0.0%,-,000000
72054,0%,-,-,0.0%,-,000000
72055,0%,-,-,0.0%,-,000000
72057,0%,-,-,0.0%,-,000000
72059,0%,-,-,0.0%,-,000000
72061,0%,-,-,0.0%,-,000000
72063,0%,-,-,0.0%,-,000000
72065,0%,-,-,0.0%,-,000000
72067,0%,-,-,0.0%,-,000000
72069,0%,-,-,0.0%,-,000000
72071,0%,-,-,0.0%,-,000000
72073,0%,-,-,0.0%,-,000000
72075,0%,-,-,0.0%,-,000000
72077,0%,-,-,0.0%,-,000000
72079,0%,-,-,0.0%,-,000000
72081,0%,-,-,0.0%,-,000000
72083,0%,-,-,0.0%,-,000000
72085,0%,-,-,0.0%,-,000000
72087,0%,-,-,0.0%,-,000000
72089,0%,-,-,0.0%,-,000000
72091,0%,-,-,0.0%,-,000000
72093,0%,-,-,0.0%,-,000000
72095,0%,-,-,0.0%,-,000000
72097,0%,-,-,0.0%,-,000000
72099,0%,-,-,0.0%,-,000000
72101,0%,-,-,0.0%,-,000000
72103,0%,-,-,0.0%,-,000000
72105,0%,-,-,0.0%,-,000000
72107,0%,-,-,0.0%,-,000000
72109,0%,-,-,0.0%,-,000000
72111,0%,-,-,0.0%,-,000000
72113,0%,-,-,0.0%,-,000000
72115,0%,-,-,0.0%,-,000000
72117,0%,-,-,0.0%,-,000000
72119,0%,-,-,0.0%,-,000000
72121,0%,-,-,0.0%,-,000000
72123,0%,-,-,0.0%,-,000000
72125,0%,-,-,0.0%,-,000000
72127,0%,-,-,0.0%,-,000000
72129,0%,-,-,0.0%,-,000000
72131,0%,-,-,0.0%,-,000000
72133,0%,-,-,0.0%,-,000000
72135,0%,-,-,0.0%,-,000000
72137,0%,-,-,0.0%,-,000000
72139,0%,-,-,0.0%,-,000000
72141,0%,-,-,0.0%,-,000000
72143,0%,-,-,0.0%,-,000000
72145,0%,-,-,0.0%,-,000000
72147,0%,-,-,0.0%,-,000000
72149,0%,-,-,0.0%,-,000000
72151,0%,-,-,0.0%,-,000000
72153,0%,-,-,0.0%,-,000000
74300,0%,-,-,0.0%,-,000000
78010,0%,-,-,0.0%,-,000000
78020,0%,-,-,0.0%,-,000000
78030,0%,-,-,0.0%,-,000000
